eventId,period,time,away_team,home_team,home_team_side,eventType,eventOwnerTeamId,losingPlayerId,winningPlayerId,xCoord,yCoord,zoneCode,hittingPlayerId,hitteePlayerId,blockingPlayerId,shootingPlayerId,reason,playerId,shotType,goalieInNetId,awaySOG,homeSOG,secondaryReason,typeCode,descKey,duration,committedByPlayerId,drawnByPlayerId,scoringPlayerId,scoringPlayerTotal,assist1PlayerId,assist1PlayerTotal,awayScore,homeScore,discreteClip,assist2PlayerId,assist2PlayerTotal,servedByPlayerId
376,2,02:13,FLA,VGK,left,missed-shot,13.0,,,-53.0,-23.0,O,,,,8479066.0,wide-of-net,,snap,8478499.0,,,,,,,,,,,,,,,,,,
243,2,02:19,FLA,VGK,left,takeaway,54.0,,,-97.0,6.0,D,,,,,,8480727.0,,,,,,,,,,,,,,,,,,,,
244,2,02:25,FLA,VGK,left,stoppage,,,,,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,
377,2,02:25,FLA,VGK,left,faceoff,54.0,8482113.0,8476448.0,-69.0,-22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2,03:16,FLA,VGK,left,hit,54.0,,,-12.0,-41.0,N,8478434.0,8479372.0,,,,,,,,,,,,,,,,,,,,,,,,
563,2,03:28,FLA,VGK,left,penalty,13.0,,,78.0,5.0,D,,,,,,,,,,,,MIN,tripping,2.0,8479372.0,8478434.0,,,,,,,,,,
378,2,03:28,FLA,VGK,left,faceoff,54.0,8477933.0,8476905.0,69.0,22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2,03:55,FLA,VGK,left,giveaway,13.0,,,43.0,-38.0,D,,,,,,8478055.0,,,,,,,,,,,,,,,,,,,,
379,2,04:38,FLA,VGK,left,shot-on-goal,54.0,,,35.0,13.0,O,,,,8476539.0,,,slap,8475683.0,10.0,9.0,,,,,,,,,,,,,,,,
247,2,04:39,FLA,VGK,left,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,
380,2,04:39,FLA,VGK,left,faceoff,54.0,8477933.0,8477964.0,69.0,22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
381,2,04:44,FLA,VGK,left,shot-on-goal,54.0,,,63.0,-31.0,O,,,,8475191.0,,,wrist,8475683.0,10.0,10.0,,,,,,,,,,,,,,,,
382,2,05:17,FLA,VGK,left,missed-shot,54.0,,,81.0,0.0,O,,,,8478462.0,over-net,,tip-in,8475683.0,,,,,,,,,,,,,,,,,,
383,2,05:24,FLA,VGK,left,shot-on-goal,54.0,,,83.0,-4.0,O,,,,8477964.0,,,wrist,8475683.0,10.0,11.0,,,,,,,,,,,,,,,,
248,2,05:25,FLA,VGK,left,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,
384,2,05:25,FLA,VGK,left,faceoff,54.0,8479314.0,8476905.0,69.0,-22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
385,2,05:34,FLA,VGK,left,shot-on-goal,54.0,,,74.0,-14.0,O,,,,8475913.0,,,wrist,8475683.0,10.0,12.0,,,,,,,,,,,,,,,,
249,2,05:35,FLA,VGK,left,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,
386,2,05:35,FLA,VGK,left,faceoff,13.0,8479353.0,8477935.0,69.0,-22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2,05:40,FLA,VGK,left,hit,54.0,,,1.0,-39.0,N,8479353.0,8476393.0,,,,,,,,,,,,,,,,,,,,,,,,
250,2,05:46,FLA,VGK,left,hit,13.0,,,-91.0,33.0,O,8477935.0,8479980.0,,,,,,,,,,,,,,,,,,,,,,,,
501,2,05:58,FLA,VGK,left,hit,13.0,,,75.0,1.0,D,8471686.0,8475913.0,,,,,,,,,,,,,,,,,,,,,,,,
387,2,05:59,FLA,VGK,left,shot-on-goal,54.0,,,77.0,-3.0,O,,,,8475913.0,,,wrist,8475683.0,10.0,13.0,,,,,,,,,,,,,,,,
502,2,06:08,FLA,VGK,left,hit,54.0,,,64.0,-38.0,O,8476905.0,8471686.0,,,,,,,,,,,,,,,,,,,,,,,,
388,2,06:11,FLA,VGK,left,shot-on-goal,13.0,,,18.0,-38.0,N,,,,8479314.0,,,tip-in,8478499.0,11.0,13.0,,,,,,,,,,,,,,,,
503,2,06:33,FLA,VGK,left,hit,54.0,,,83.0,-36.0,O,8477964.0,8479372.0,,,,,,,,,,,,,,,,,,,,,,,,
504,2,06:39,FLA,VGK,left,hit,13.0,,,91.0,-22.0,D,8477493.0,8478403.0,,,,,,,,,,,,,,,,,,,,,,,,
389,2,06:56,FLA,VGK,left,missed-shot,54.0,,,80.0,-2.0,O,,,,8478403.0,wide-of-net,,backhand,8475683.0,,,,,,,,,,,,,,,,,,
505,2,07:08,FLA,VGK,left,stoppage,,,,,,,,,,,offside,,,,,,tv-timeout,,,,,,,,,,,,,,,
390,2,07:08,FLA,VGK,left,faceoff,54.0,8478400.0,8478462.0,20.0,22.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2,07:44,FLA,VGK,left,stoppage,,,,,,,,,,,puck-frozen,,,,,,,,,,,,,,,,,,,,,
391,2,07:44,FLA,VGK,left,faceoff,54.0,8477933.0,8476905.0,-69.0,22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2,07:52,FLA,VGK,left,hit,13.0,,,-83.0,38.0,O,8479066.0,8479980.0,,,,,,,,,,,,,,,,,,,,,,,,
508,2,08:06,FLA,VGK,left,stoppage,,,,,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,
392,2,08:06,FLA,VGK,left,faceoff,54.0,8477493.0,8476905.0,-69.0,-22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
393,2,08:25,FLA,VGK,left,shot-on-goal,13.0,,,-74.0,-16.0,O,,,,8477493.0,,,snap,8478499.0,12.0,13.0,,,,,,,,,,,,,,,,
509,2,08:43,FLA,VGK,left,takeaway,54.0,,,64.0,35.0,O,,,,,,8476539.0,,,,,,,,,,,,,,,,,,,,
510,2,09:06,FLA,VGK,left,stoppage,,,,,,,,,,,offside,,,,,,,,,,,,,,,,,,,,,
394,2,09:06,FLA,VGK,left,faceoff,54.0,8477935.0,8476448.0,-20.0,-22.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
395,2,09:15,FLA,VGK,left,shot-on-goal,54.0,,,22.0,3.0,N,,,,8476448.0,,,tip-in,8475683.0,12.0,14.0,,,,,,,,,,,,,,,,
396,2,09:23,FLA,VGK,left,blocked-shot,13.0,,,-57.0,-26.0,D,,,8474565.0,8477935.0,,,,,,,,,,,,,,,,,,,,,,
511,2,09:23,FLA,VGK,left,stoppage,,,,,,,,,,,puck-in-netting,,,,,,,,,,,,,,,,,,,,,
397,2,09:23,FLA,VGK,left,faceoff,54.0,8477935.0,8478462.0,-69.0,-22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
513,2,09:34,FLA,VGK,left,hit,13.0,,,97.0,-17.0,D,8477935.0,8474565.0,,,,,,,,,,,,,,,,,,,,,,,,
512,2,09:35,FLA,VGK,left,giveaway,13.0,,,97.0,1.0,D,,,,,,8475683.0,,,,,,,,,,,,,,,,,,,,
398,2,09:43,FLA,VGK,left,blocked-shot,54.0,,,49.0,0.0,D,,,8476393.0,8474565.0,,,,,,,,,,,,,,,,,,,,,,
399,2,09:57,FLA,VGK,left,blocked-shot,13.0,,,-73.0,-13.0,D,,,8474166.0,8476393.0,,,,,,,,,,,,,,,,,,,,,,
400,2,10:03,FLA,VGK,left,shot-on-goal,13.0,,,-74.0,-20.0,O,,,,8477935.0,,,wrist,8478499.0,13.0,14.0,,,,,,,,,,,,,,,,
601,2,10:04,FLA,VGK,left,shot-on-goal,13.0,,,-77.0,-9.0,O,,,,8477935.0,,,snap,8478499.0,14.0,14.0,,,,,,,,,,,,,,,,
514,2,10:04,FLA,VGK,left,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,tv-timeout,,,,,,,,,,,,,,,
602,2,10:04,FLA,VGK,left,faceoff,13.0,8476905.0,8477493.0,-69.0,-22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
603,2,10:34,FLA,VGK,left,blocked-shot,54.0,,,46.0,-14.0,D,,,8477407.0,8477447.0,,,,,,,,,,,,,,,,,,,,,,
515,2,10:40,FLA,VGK,left,hit,13.0,,,94.0,-27.0,D,8475462.0,8475913.0,,,,,,,,,,,,,,,,,,,,,,,,
604,2,10:43,FLA,VGK,left,shot-on-goal,54.0,,,38.0,-2.0,O,,,,8477447.0,,,wrist,8475683.0,14.0,15.0,,,,,,,,,,,,,,,,
605,2,10:54,FLA,VGK,left,goal,54.0,,,49.0,1.0,O,,,,,,,wrist,8475683.0,,,,,,,,,8477447.0,1.0,8475188.0,3.0,1.0,2.0,6335751142112.0,8479353.0,4.0,
516,2,10:54,FLA,VGK,left,faceoff,13.0,8478403.0,8482113.0,0.0,0.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
517,2,11:03,FLA,VGK,left,stoppage,,,,,,,,,,,puck-in-crowd,,,,,,,,,,,,,,,,,,,,,
518,2,11:03,FLA,VGK,left,faceoff,54.0,8482113.0,8478403.0,-20.0,22.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
606,2,11:33,FLA,VGK,left,shot-on-goal,54.0,,,35.0,23.0,O,,,,8479980.0,,,slap,8475683.0,14.0,16.0,,,,,,,,,,,,,,,,
519,2,11:34,FLA,VGK,left,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,
607,2,11:34,FLA,VGK,left,faceoff,54.0,8477935.0,8476448.0,69.0,22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
608,2,11:38,FLA,VGK,left,missed-shot,54.0,,,31.0,25.0,O,,,,8474166.0,wide-of-net,,wrist,8475683.0,,,,,,,,,,,,,,,,,,
520,2,11:55,FLA,VGK,left,hit,13.0,,,-97.0,16.0,O,8477935.0,8474166.0,,,,,,,,,,,,,,,,,,,,,,,,
521,2,12:14,FLA,VGK,left,hit,13.0,,,90.0,25.0,D,8479314.0,8476448.0,,,,,,,,,,,,,,,,,,,,,,,,
609,2,12:30,FLA,VGK,left,shot-on-goal,13.0,,,-51.0,-28.0,O,,,,8476393.0,,,wrist,8478499.0,15.0,16.0,,,,,,,,,,,,,,,,
522,2,12:42,FLA,VGK,left,stoppage,,,,,,,,,,,puck-in-crowd,,,,,,,,,,,,,,,,,,,,,
610,2,12:42,FLA,VGK,left,faceoff,13.0,8478462.0,8478400.0,20.0,22.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
611,2,12:52,FLA,VGK,left,missed-shot,13.0,,,-64.0,33.0,O,,,,8474610.0,wide-of-net,,wrist,8478499.0,,,,,,,,,,,,,,,,,,
523,2,12:54,FLA,VGK,left,hit,54.0,,,-65.0,-40.0,D,8478434.0,8479372.0,,,,,,,,,,,,,,,,,,,,,,,,
525,2,13:08,FLA,VGK,left,hit,54.0,,,-21.0,39.0,N,8475188.0,8478055.0,,,,,,,,,,,,,,,,,,,,,,,,
528,2,13:30,FLA,VGK,left,takeaway,13.0,,,97.0,15.0,D,,,,,,8477407.0,,,,,,,,,,,,,,,,,,,,
527,2,13:31,FLA,VGK,left,hit,54.0,,,95.0,8.0,O,8477964.0,8477407.0,,,,,,,,,,,,,,,,,,,,,,,,
526,2,13:33,FLA,VGK,left,takeaway,54.0,,,55.0,-12.0,O,,,,,,8478403.0,,,,,,,,,,,,,,,,,,,,
612,2,13:33,FLA,VGK,left,shot-on-goal,54.0,,,72.0,-23.0,O,,,,8478403.0,,,wrist,8475683.0,15.0,17.0,,,,,,,,,,,,,,,,
529,2,13:34,FLA,VGK,left,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,
614,2,13:34,FLA,VGK,left,faceoff,13.0,8477964.0,8477493.0,69.0,-22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
532,2,13:45,FLA,VGK,left,hit,54.0,,,-93.0,26.0,D,8478403.0,8477407.0,,,,,,,,,,,,,,,,,,,,,,,,
530,2,13:47,FLA,VGK,left,takeaway,54.0,,,-94.0,6.0,D,,,,,,8479980.0,,,,,,,,,,,,,,,,,,,,
531,2,13:52,FLA,VGK,left,hit,54.0,,,-69.0,40.0,D,8478403.0,8477932.0,,,,,,,,,,,,,,,,,,,,,,,,
615,2,14:27,FLA,VGK,left,shot-on-goal,13.0,,,-42.0,22.0,O,,,,8477986.0,,,slap,8478499.0,16.0,17.0,,,,,,,,,,,,,,,,
533,2,14:28,FLA,VGK,left,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,tv-timeout,,,,,,,,,,,,,,,
616,2,14:28,FLA,VGK,left,faceoff,13.0,8476905.0,8477933.0,-69.0,22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
534,2,14:36,FLA,VGK,left,delayed-penalty,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,2,14:40,FLA,VGK,left,penalty,54.0,,,-90.0,-19.0,D,,,,,,,,,,,,MIN,hooking,2.0,8477447.0,8477986.0,,,,,,,,,,
617,2,14:40,FLA,VGK,left,faceoff,13.0,8478462.0,8477493.0,-69.0,-22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
535,2,15:00,FLA,VGK,left,takeaway,54.0,,,-45.0,-38.0,D,,,,,,8474565.0,,,,,,,,,,,,,,,,,,,,
536,2,15:06,FLA,VGK,left,takeaway,54.0,,,-92.0,26.0,D,,,,,,8475188.0,,,,,,,,,,,,,,,,,,,,
618,2,15:30,FLA,VGK,left,blocked-shot,13.0,,,-69.0,5.0,D,,,8475188.0,8477986.0,,,,,,,,,,,,,,,,,,,,,,
537,2,16:07,FLA,VGK,left,giveaway,13.0,,,-96.0,11.0,O,,,,,,8477933.0,,,,,,,,,,,,,,,,,,,,
539,2,16:27,FLA,VGK,left,giveaway,54.0,,,-97.0,3.0,D,,,,,,8479980.0,,,,,,,,,,,,,,,,,,,,
619,2,16:27,FLA,VGK,left,shot-on-goal,13.0,,,-70.0,-21.0,O,,,,8482113.0,,,wrist,8478499.0,17.0,17.0,,,,,,,,,,,,,,,,
540,2,16:29,FLA,VGK,left,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,
620,2,16:29,FLA,VGK,left,faceoff,13.0,8478462.0,8482113.0,-69.0,-22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
621,2,16:34,FLA,VGK,left,blocked-shot,13.0,,,-51.0,2.0,D,,,8479353.0,8477409.0,,,,,,,,,,,,,,,,,,,,,,
541,2,16:41,FLA,VGK,left,giveaway,13.0,,,-5.0,38.0,N,,,,,,8478055.0,,,,,,,,,,,,,,,,,,,,
542,2,16:45,FLA,VGK,left,stoppage,,,,,,,,,,,net-dislodged-offensive-skater,,,,,,,,,,,,,,,,,,,,,
622,2,16:45,FLA,VGK,left,faceoff,13.0,8478403.0,8478400.0,20.0,22.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
543,2,16:55,FLA,VGK,left,takeaway,54.0,,,-13.0,-38.0,N,,,,,,8477447.0,,,,,,,,,,,,,,,,,,,,
544,2,17:06,FLA,VGK,left,hit,13.0,,,-90.0,29.0,O,8470595.0,8475188.0,,,,,,,,,,,,,,,,,,,,,,,,
623,2,17:19,FLA,VGK,left,shot-on-goal,54.0,,,42.0,-23.0,O,,,,8477447.0,,,slap,8475683.0,17.0,18.0,,,,,,,,,,,,,,,,
545,2,17:20,FLA,VGK,left,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,
624,2,17:20,FLA,VGK,left,faceoff,13.0,8476448.0,8477493.0,69.0,-22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
626,2,17:29,FLA,VGK,left,missed-shot,13.0,,,-54.0,-20.0,O,,,,8477493.0,goalpost,,wrist,8478499.0,,,,,,,,,,,,,,,,,,
546,2,17:47,FLA,VGK,left,stoppage,,,,,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,
627,2,17:47,FLA,VGK,left,faceoff,13.0,8476905.0,8477493.0,69.0,22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
547,2,17:56,FLA,VGK,left,stoppage,,,,,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,
628,2,17:56,FLA,VGK,left,faceoff,13.0,8476905.0,8477493.0,69.0,22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
548,2,18:21,FLA,VGK,left,giveaway,13.0,,,20.0,-39.0,N,,,,,,8478055.0,,,,,,,,,,,,,,,,,,,,
629,2,18:33,FLA,VGK,left,shot-on-goal,54.0,,,79.0,5.0,O,,,,8479353.0,,,wrist,8475683.0,17.0,19.0,,,,,,,,,,,,,,,,
549,2,18:53,FLA,VGK,left,hit,54.0,,,-86.0,36.0,D,8476905.0,8476393.0,,,,,,,,,,,,,,,,,,,,,,,,
630,2,18:57,FLA,VGK,left,shot-on-goal,13.0,,,-31.0,-21.0,O,,,,8479372.0,,,slap,8478499.0,18.0,19.0,,,,,,,,,,,,,,,,
701,2,18:58,FLA,VGK,left,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,
631,2,18:58,FLA,VGK,left,faceoff,13.0,8478403.0,8482113.0,-69.0,-22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
632,2,19:01,FLA,VGK,left,missed-shot,13.0,,,-33.0,-27.0,O,,,,8477986.0,wide-of-net,,slap,8478499.0,,,,,,,,,,,,,,,,,,
633,2,19:12,FLA,VGK,left,shot-on-goal,13.0,,,-78.0,-27.0,O,,,,8479066.0,,,wrist,8478499.0,19.0,19.0,,,,,,,,,,,,,,,,
710,2,19:22,FLA,VGK,left,hit,54.0,,,-8.0,-38.0,N,8477964.0,8479066.0,,,,,,,,,,,,,,,,,,,,,,,,
711,2,19:25,FLA,VGK,left,hit,13.0,,,-1.0,-38.0,N,8477933.0,8477964.0,,,,,,,,,,,,,,,,,,,,,,,,
634,2,19:32,FLA,VGK,left,missed-shot,13.0,,,-74.0,-11.0,O,,,,8482113.0,wide-of-net,,tip-in,8478499.0,,,,,,,,,,,,,,,,,,
704,2,19:38,FLA,VGK,left,giveaway,54.0,,,-45.0,36.0,D,,,,,,8474565.0,,,,,,,,,,,,,,,,,,,,
635,2,19:39,FLA,VGK,left,shot-on-goal,13.0,,,-34.0,29.0,O,,,,8477986.0,,,slap,8478499.0,20.0,19.0,,,,,,,,,,,,,,,,
636,2,19:43,FLA,VGK,left,blocked-shot,13.0,,,-68.0,6.0,D,,,8478403.0,8478055.0,,,,,,,,,,,,,,,,,,,,,,
637,2,19:48,FLA,VGK,left,shot-on-goal,13.0,,,-75.0,40.0,O,,,,8482113.0,,,wrist,8478499.0,21.0,19.0,,,,,,,,,,,,,,,,
705,2,19:48,FLA,VGK,left,stoppage,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,
638,2,19:48,FLA,VGK,left,faceoff,13.0,8476905.0,8477493.0,-69.0,22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
639,2,19:49,FLA,VGK,left,goal,13.0,,,-58.0,23.0,O,,,,,,,wrist,8478499.0,,,,,,,,,8477407.0,4.0,,,2.0,2.0,6335749968112.0,,,
706,2,19:49,FLA,VGK,left,faceoff,54.0,8477493.0,8476905.0,0.0,0.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
707,2,20:00,FLA,VGK,left,period-end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,3,00:00,FLA,VGK,right,period-start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,3,00:00,FLA,VGK,right,faceoff,54.0,8477935.0,8478462.0,0.0,0.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
642,3,00:13,FLA,VGK,right,shot-on-goal,13.0,,,45.0,33.0,O,,,,8476393.0,,,wrist,8478499.0,22.0,19.0,,,,,,,,,,,,,,,,
714,3,00:17,FLA,VGK,right,hit,13.0,,,96.0,27.0,O,8477935.0,8480727.0,,,,,,,,,,,,,,,,,,,,,,,,
715,3,00:26,FLA,VGK,right,hit,13.0,,,92.0,-29.0,O,8476393.0,8479980.0,,,,,,,,,,,,,,,,,,,,,,,,
716,3,00:34,FLA,VGK,right,hit,13.0,,,-18.0,-40.0,N,8471686.0,8478434.0,,,,,,,,,,,,,,,,,,,,,,,,
717,3,00:34,FLA,VGK,right,hit,54.0,,,-26.0,-39.0,O,8477478.0,8476393.0,,,,,,,,,,,,,,,,,,,,,,,,
718,3,00:35,FLA,VGK,right,stoppage,,,,,,,,,,,offside,,,,,,,,,,,,,,,,,,,,,
643,3,00:35,FLA,VGK,right,faceoff,13.0,8478403.0,8477493.0,-20.0,-22.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
719,3,00:45,FLA,VGK,right,giveaway,54.0,,,4.0,40.0,N,,,,,,8477447.0,,,,,,,,,,,,,,,,,,,,
644,3,01:14,FLA,VGK,right,shot-on-goal,13.0,,,83.0,39.0,O,,,,8477409.0,,,wrist,8478499.0,23.0,19.0,,,,,,,,,,,,,,,,
720,3,01:25,FLA,VGK,right,hit,54.0,,,-96.0,-15.0,O,8476539.0,8477493.0,,,,,,,,,,,,,,,,,,,,,,,,
645,3,01:32,FLA,VGK,right,missed-shot,13.0,,,56.0,-20.0,O,,,,8479372.0,over-net,,wrist,8478499.0,,,,,,,,,,,,,,,,,,
646,3,01:40,FLA,VGK,right,shot-on-goal,54.0,,,-58.0,20.0,O,,,,8474565.0,,,wrist,8475683.0,23.0,20.0,,,,,,,,,,,,,,,,
721,3,01:41,FLA,VGK,right,stoppage,,,,,,,,,,,puck-frozen,,,,,,,,,,,,,,,,,,,,,
648,3,01:41,FLA,VGK,right,faceoff,13.0,8479353.0,8482113.0,-69.0,22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
722,3,01:49,FLA,VGK,right,hit,13.0,,,8.0,-10.0,N,8479066.0,8474166.0,,,,,,,,,,,,,,,,,,,,,,,,
723,3,01:50,FLA,VGK,right,stoppage,,,,,,,,,,,hand-pass,,,,,,,,,,,,,,,,,,,,,
649,3,01:50,FLA,VGK,right,faceoff,13.0,8476905.0,8482113.0,20.0,-22.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
724,3,02:11,FLA,VGK,right,stoppage,,,,,,,,,,,puck-in-benches,,,,,,,,,,,,,,,,,,,,,
650,3,02:11,FLA,VGK,right,faceoff,13.0,8476448.0,8477935.0,-69.0,22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
725,3,02:34,FLA,VGK,right,stoppage,,,,,,,,,,,puck-frozen,,,,,,,,,,,,,,,,,,,,,
801,3,02:34,FLA,VGK,right,faceoff,13.0,8476448.0,8478400.0,-69.0,-22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,
726,3,02:39,FLA,VGK,right,giveaway,13.0,,,-99.0,-17.0,D,,,,,,8477932.0,,,,,,,,,,,,,,,,,,,,
802,3,02:52,FLA,VGK,right,blocked-shot,54.0,,,-40.0,-1.0,D,,,8478400.0,8476448.0,,,,,,,,,,,,,,,,,,,,,,
727,3,02:59,FLA,VGK,right,stoppage,,,,,,,,,,,hand-pass,,,,,,,,,,,,,,,,,,,,,
804,3,02:59,FLA,VGK,right,faceoff,13.0,8477964.0,8477493.0,0.0,0.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
805,3,03:14,FLA,VGK,right,shot-on-goal,13.0,,,83.0,5.0,O,,,,8477409.0,,,wrist,8478499.0,24.0,20.0,,,,,,,,,,,,,,,,
806,3,03:21,FLA,VGK,right,missed-shot,13.0,,,36.0,-21.0,O,,,,8475462.0,wide-of-net,,wrist,8478499.0,,,,,,,,,,,,,,,,,,
807,3,03:33,FLA,VGK,right,shot-on-goal,13.0,,,58.0,22.0,O,,,,8482113.0,,,wrist,8478499.0,25.0,20.0,,,,,,,,,,,,,,,,
808,3,03:56,FLA,VGK,right,blocked-shot,54.0,,,-69.0,4.0,D,,,8477986.0,8478434.0,,,,,,,,,,,,,,,,,,,,,,
809,3,05:18,FLA,VGK,right,blocked-shot,54.0,,,-74.0,-2.0,D,,,8477932.0,8479980.0,,,,,,,,,,,,,,,,,,,,,,
728,3,05:29,FLA,VGK,right,stoppage,,,,,,,,,,,puck-frozen,,,,,,,,,,,,,,,,,,,,,
810,3,05:29,FLA,VGK,right,faceoff,54.0,8478400.0,8476448.0,-69.0,-22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
811,3,05:31,FLA,VGK,right,blocked-shot,54.0,,,-60.0,-7.0,D,,,8474610.0,8474166.0,,,,,,,,,,,,,,,,,,,,,,
812,3,05:35,FLA,VGK,right,shot-on-goal,54.0,,,-81.0,22.0,O,,,,8474565.0,,,wrist,8475683.0,25.0,21.0,,,,,,,,,,,,,,,,
729,3,06:02,FLA,VGK,right,giveaway,13.0,,,90.0,31.0,O,,,,,,8478400.0,,,,,,,,,,,,,,,,,,,,
730,3,06:21,FLA,VGK,right,hit,54.0,,,89.0,32.0,D,8478403.0,8477493.0,,,,,,,,,,,,,,,,,,,,,,,,
813,3,06:28,FLA,VGK,right,blocked-shot,13.0,,,73.0,7.0,D,,,8477447.0,8471686.0,,,,,,,,,,,,,,,,,,,,,,
814,3,06:40,FLA,VGK,right,missed-shot,13.0,,,89.0,-30.0,O,,,,8477407.0,wide-of-net,,backhand,8478499.0,,,,,,,,,,,,,,,,,,
815,3,06:54,FLA,VGK,right,shot-on-goal,54.0,,,-82.0,-7.0,O,,,,8477964.0,,,wrist,8475683.0,25.0,22.0,,,,,,,,,,,,,,,,
731,3,06:59,FLA,VGK,right,hit,13.0,,,-85.0,-34.0,D,8477493.0,8477964.0,,,,,,,,,,,,,,,,,,,,,,,,
816,3,06:59,FLA,VGK,right,goal,54.0,,,-44.0,-6.0,O,,,,,,,wrist,8475683.0,,,,,,,,,8480727.0,2.0,8477964.0,10.0,2.0,3.0,6335749179112.0,8478403.0,13.0,
732,3,06:59,FLA,VGK,right,faceoff,54.0,8482113.0,8478462.0,0.0,0.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,
890,3,07:12,FLA,VGK,right,penalty,54.0,,,-50.0,-36.0,O,,,,,,,,,,,,MIN,hooking,2.0,8478462.0,8477933.0,,,,,,,,,,
734,3,07:12,FLA,VGK,right,stoppage,,,,,,,,,,,tv-timeout,,,,,,tv-timeout,,,,,,,,,,,,,,,
817,3,07:12,FLA,VGK,right,faceoff,13.0,8476448.0,8477493.0,69.0,22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
818,3,07:20,FLA,VGK,right,missed-shot,13.0,,,58.0,22.0,O,,,,8477493.0,wide-of-net,,snap,8478499.0,,,,,,,,,,,,,,,,,,
819,3,08:38,FLA,VGK,right,shot-on-goal,13.0,,,51.0,12.0,O,,,,8477409.0,,,wrist,8478499.0,26.0,22.0,,,,,,,,,,,,,,,,
735,3,08:40,FLA,VGK,right,stoppage,,,,,,,,,,,puck-in-netting,,,,,,,,,,,,,,,,,,,,,
820,3,08:40,FLA,VGK,right,faceoff,13.0,8476448.0,8482113.0,69.0,22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,
821,3,08:46,FLA,VGK,right,missed-shot,13.0,,,63.0,31.0,O,,,,8477932.0,wide-of-net,,slap,8478499.0,,,,,,,,,,,,,,,,,,
822,3,08:53,FLA,VGK,right,blocked-shot,13.0,,,69.0,8.0,D,,,8474565.0,8477932.0,,,,,,,,,,,,,,,,,,,,,,
